comparison,g1,g2,layer,metric,g1_mean,g2_mean,cohens_d,p_value,significant
CoT Success vs Direct Failure,G4,G1,8,speed,13.031082234575075,11.197161462142883,3.581953854548169,0.0,True
CoT Success vs Direct Failure,G4,G1,8,dir_consistency,0.05763830428299878,0.3699380206886815,-2.8579136013176663,0.0,True
CoT Success vs Direct Failure,G4,G1,8,stabilization,-0.0040742182505728985,-0.6942829773457009,1.18382546793625,0.0,True
CoT Success vs Direct Failure,G4,G1,8,turning_angle,1.943808652894914,1.8845602920663502,1.091300970982496,0.0,True
CoT Success vs Direct Failure,G4,G1,8,dir_autocorr,-0.3606148229853455,-0.30544712130940116,-1.0792668430381591,0.0,True
CoT Success vs Direct Failure,G4,G1,8,tortuosity,0.0381002136309852,0.36279588602935736,-2.7702874052186592,0.0,True
CoT Success vs Direct Failure,G4,G1,8,effective_dim,12.825564598288771,3.181428143551256,5.067795290921601,0.0,True
CoT Success vs Direct Failure,G4,G1,8,cos_slope,0.001373365003983103,0.12128181177059676,-2.4674497780569977,0.0,True
CoT Success vs Direct Failure,G4,G1,8,dist_slope,-0.015425865725275555,-1.666553466483657,2.293454839225858,0.0,True
CoT Success vs Direct Failure,G4,G1,8,early_late_ratio,0.9666557100856251,1.215309012404696,-2.169448419234091,0.0,True
CoT Success vs Direct Failure,G4,G1,8,radius_of_gyration,10.57279461916252,7.886739514617302,4.638038285826925,0.0,True
CoT Success vs Direct Failure,G4,G1,8,gyration_anisotropy,0.8510313780270732,0.8909318900844708,-0.8424628711537053,0.0,True
CoT Success vs Direct Failure,G4,G1,8,drift_to_spread,1.4557040641126078,1.7736783249658128,-1.6963667687077126,0.0,True
CoT Success vs Direct Failure,G4,G1,8,dir_autocorr_lag2,-0.10592981788743235,-0.11902366898533315,0.6228704565623674,0.0,True
CoT Success vs Direct Failure,G4,G1,8,dir_autocorr_lag4,0.08513558460714035,0.07640826392711861,0.18451566618673715,0.26,False
CoT Success vs Direct Failure,G4,G1,8,dir_autocorr_lag8,-0.0018524462002174919,-0.005257041276329075,0.05520076803982413,0.76,False
CoT Success vs Direct Failure,G4,G1,8,vel_autocorr_lag1,-62.77237805764237,-40.86598401298689,-2.520594082333953,0.0,True
CoT Success vs Direct Failure,G4,G1,8,vel_autocorr_lag2,-19.532055397204754,-17.666221572506814,-0.4500689854526008,0.002,False
CoT Success vs Direct Failure,G4,G1,8,vel_autocorr_lag4,14.22849436969634,10.613903877801365,0.4796318776799063,0.0,False
CoT Success vs Direct Failure,G4,G1,8,msd_exponent,0.16723726006923972,0.10191083227360184,3.6246892053130395,0.0,True
CoT Success vs Direct Failure,G4,G1,8,cos_to_running_mean,0.6916964527202829,0.8575125091981679,-3.8892557457704338,0.0,True
CoT Success vs Direct Failure,G4,G1,8,cos_to_late_window,0.5650210278985747,0.6358751893043518,-3.2625050859066556,0.0,True
CoT Success vs Direct Failure,G4,G1,8,time_to_commit,18.255605381165918,7.844444444444444,1.3142601697743501,0.0,True
CoT Success vs Direct Failure,G4,G1,8,recurrence_rate,0.0,0.0,0.0,1.0,False
CoT Success vs Direct Failure,G4,G1,8,psd_slope,0.17900458420998785,-0.16973094414623777,0.633549953962867,0.0,True
CoT Success vs Direct Failure,G4,G1,8,spectral_entropy,0.8815042158023084,0.9273364342859713,-1.112269539985713,0.0,True
CoT Success vs Direct Failure,G4,G1,9,speed,13.34698892601937,11.664285003415003,3.48818280410904,0.0,True
CoT Success vs Direct Failure,G4,G1,9,dir_consistency,0.05521039245441351,0.3751399020856691,-2.8648479094205563,0.0,True
CoT Success vs Direct Failure,G4,G1,9,stabilization,-0.01323301067197783,-0.4874326534339541,0.8478332988869827,0.0,True
CoT Success vs Direct Failure,G4,G1,9,turning_angle,1.9336863499585824,1.874617652854456,1.1577215965429515,0.0,True
CoT Success vs Direct Failure,G4,G1,9,dir_autocorr,-0.3516680674435312,-0.2979183610870328,-1.1188275208646348,0.0,True
CoT Success vs Direct Failure,G4,G1,9,tortuosity,0.03901704579524925,0.3687186561720936,-2.781789500498525,0.0,True
CoT Success vs Direct Failure,G4,G1,9,effective_dim,13.235651230063674,3.3090698812726282,4.819367981498572,0.0,True
CoT Success vs Direct Failure,G4,G1,9,cos_slope,0.0019465946712695498,0.12120757321789608,-2.4752575146984372,0.0,True
CoT Success vs Direct Failure,G4,G1,9,dist_slope,-0.023943553085732705,-1.7237921429313572,2.3090219512423404,0.0,True
CoT Success vs Direct Failure,G4,G1,9,early_late_ratio,0.9801123032655417,1.217399397531451,-2.1716254606193464,0.0,True
CoT Success vs Direct Failure,G4,G1,9,radius_of_gyration,10.952522906487298,8.286084151943685,4.300958218298124,0.0,True
CoT Success vs Direct Failure,G4,G1,9,gyration_anisotropy,0.8601093397753049,0.89462463241261,-0.8375209279976314,0.0,True
CoT Success vs Direct Failure,G4,G1,9,drift_to_spread,1.4737943058056682,1.8024522256754671,-1.8704816580295514,0.0,True
CoT Success vs Direct Failure,G4,G1,9,dir_autocorr_lag2,-0.11054116848338343,-0.11721860581348016,0.2787810435891457,0.038,False
CoT Success vs Direct Failure,G4,G1,9,dir_autocorr_lag4,0.08017369446762565,0.07095458009538962,0.19907031739624426,0.238,False
CoT Success vs Direct Failure,G4,G1,9,dir_autocorr_lag8,-0.006972722795315807,-0.005925445807062894,-0.017802138559655397,0.92,False
CoT Success vs Direct Failure,G4,G1,9,vel_autocorr_lag1,-64.22561992765007,-43.00306950490027,-2.3941195025873188,0.0,True
CoT Success vs Direct Failure,G4,G1,9,vel_autocorr_lag2,-20.731659718158532,-18.323552277780347,-0.5161272371582964,0.0,True
CoT Success vs Direct Failure,G4,G1,9,vel_autocorr_lag4,14.00658788229652,10.598083135320081,0.43878083905984155,0.01,False
CoT Success vs Direct Failure,G4,G1,9,msd_exponent,0.17881342804632513,0.12550889534240223,2.9936136856695112,0.0,True
CoT Success vs Direct Failure,G4,G1,9,cos_to_running_mean,0.6824479517380753,0.8552256640388456,-4.087375168683338,0.0,True
CoT Success vs Direct Failure,G4,G1,9,cos_to_late_window,0.5484523783884776,0.6227748738394843,-3.909206401318482,0.0,True
CoT Success vs Direct Failure,G4,G1,9,time_to_commit,16.668161434977577,8.066666666666666,1.0153873757281013,0.0,True
CoT Success vs Direct Failure,G4,G1,9,recurrence_rate,0.0,0.0,0.0,1.0,False
CoT Success vs Direct Failure,G4,G1,9,psd_slope,0.1270296828811506,-0.35110981343297865,0.8379721920199076,0.0,True
CoT Success vs Direct Failure,G4,G1,9,spectral_entropy,0.886950476448078,0.9130233124429759,-0.6604619903413961,0.0,True
CoT Success vs Direct Failure,G4,G1,10,speed,13.6509174680496,12.102435451770118,3.1247694536156962,0.0,True
CoT Success vs Direct Failure,G4,G1,10,dir_consistency,0.05530654934690133,0.3714381986814231,-2.8299110041904734,0.0,True
CoT Success vs Direct Failure,G4,G1,10,stabilization,-0.01776459026867788,-0.6048265759974303,1.0407720842973476,0.0,True
CoT Success vs Direct Failure,G4,G1,10,turning_angle,1.9343385338248693,1.8688547978034387,1.348087452938106,0.0,True
CoT Success vs Direct Failure,G4,G1,10,dir_autocorr,-0.3523547543805811,-0.2918203725890301,-1.3164460593872518,0.0,True
CoT Success vs Direct Failure,G4,G1,10,tortuosity,0.039449598389623364,0.36604333564880404,-2.775958745700406,0.0,True
CoT Success vs Direct Failure,G4,G1,10,effective_dim,13.079425794661311,3.3522136200983974,4.587403886688982,0.0,True
CoT Success vs Direct Failure,G4,G1,10,cos_slope,0.002463781697042082,0.11094708358447335,-2.4637922149497924,0.0,True
CoT Success vs Direct Failure,G4,G1,10,dist_slope,-0.03424415155462772,-1.7886889278982099,2.336528332543704,0.0,True
CoT Success vs Direct Failure,G4,G1,10,early_late_ratio,0.9983339010332732,1.2132905305212762,-2.0475081128219648,0.0,True
CoT Success vs Direct Failure,G4,G1,10,radius_of_gyration,11.204343398055688,8.602272773078578,4.0202428012195135,0.0,True
CoT Success vs Direct Failure,G4,G1,10,gyration_anisotropy,0.8607598006070986,0.8965994201523438,-0.9080710463357385,0.0,True
CoT Success vs Direct Failure,G4,G1,10,drift_to_spread,1.4896157434702988,1.7892128277404105,-1.7147536281321034,0.0,True
CoT Success vs Direct Failure,G4,G1,10,dir_autocorr_lag2,-0.11591438491381868,-0.12685984532318767,0.5223638476960348,0.0,True
CoT Success vs Direct Failure,G4,G1,10,dir_autocorr_lag4,0.08418899188249504,0.07102188715944063,0.29218137937973887,0.064,False
CoT Success vs Direct Failure,G4,G1,10,dir_autocorr_lag8,-0.0031864861919880696,-0.00786917680460544,0.08068470431432086,0.588,False
CoT Success vs Direct Failure,G4,G1,10,vel_autocorr_lag1,-67.11591978885667,-45.3492328443902,-2.356449149917526,0.0,True
CoT Success vs Direct Failure,G4,G1,10,vel_autocorr_lag2,-22.585066055503127,-20.719010929907522,-0.4264511638689893,0.004,False
CoT Success vs Direct Failure,G4,G1,10,vel_autocorr_lag4,15.643683086729904,11.655111351278093,0.48655367606171507,0.002,False
CoT Success vs Direct Failure,G4,G1,10,msd_exponent,0.1797344988793947,0.13179894814458537,3.003566515024765,0.0,True
CoT Success vs Direct Failure,G4,G1,10,cos_to_running_mean,0.6864337776808461,0.8587009872932101,-3.7884199865922197,0.0,True
CoT Success vs Direct Failure,G4,G1,10,cos_to_late_window,0.5512470255518174,0.6125268909666274,-3.039619069472377,0.0,True
CoT Success vs Direct Failure,G4,G1,10,time_to_commit,15.968609865470851,11.355555555555556,0.5836491829313751,0.0,True
CoT Success vs Direct Failure,G4,G1,10,recurrence_rate,0.0,0.0,0.0,1.0,False
CoT Success vs Direct Failure,G4,G1,10,psd_slope,0.2932499092119562,-0.5239054537357286,1.521009306282644,0.0,True
CoT Success vs Direct Failure,G4,G1,10,spectral_entropy,0.8640081586780635,0.857148458590472,0.1412211866856065,0.366,False
CoT Success vs Direct Failure,G4,G1,11,speed,13.63719026710955,12.301288017859825,2.8474335884854707,0.0,True
CoT Success vs Direct Failure,G4,G1,11,dir_consistency,0.05581249343440133,0.37364898453115936,-2.8391157052141316,0.0,True
CoT Success vs Direct Failure,G4,G1,11,stabilization,-0.015346583922761501,-0.6150739114562311,1.0706828406900346,0.0,True
CoT Success vs Direct Failure,G4,G1,11,turning_angle,1.9265484686924204,1.8581024205636398,1.4359257021733907,0.0,True
CoT Success vs Direct Failure,G4,G1,11,dir_autocorr,-0.3449157149000553,-0.2819012417803685,-1.3946404066004696,0.0,True
CoT Success vs Direct Failure,G4,G1,11,tortuosity,0.04118373133075072,0.3685963154442397,-2.7660810980719917,0.0,True
CoT Success vs Direct Failure,G4,G1,11,effective_dim,13.20964242310802,3.375313657340004,4.6497585557563115,0.0,True
CoT Success vs Direct Failure,G4,G1,11,cos_slope,0.003357809715099024,0.11303913466762326,-2.490093360342884,0.0,True
CoT Success vs Direct Failure,G4,G1,11,dist_slope,-0.04322172432219634,-1.8378335883005195,2.3848244813023314,0.0,True
CoT Success vs Direct Failure,G4,G1,11,early_late_ratio,1.0073522144903517,1.2167589901316114,-2.045879189546016,0.0,True
CoT Success vs Direct Failure,G4,G1,11,radius_of_gyration,11.347112266472102,8.781140960662471,4.088414630603714,0.0,True
CoT Success vs Direct Failure,G4,G1,11,gyration_anisotropy,0.8593993084798406,0.89569426686276,-0.9612451691759605,0.0,True
CoT Success vs Direct Failure,G4,G1,11,drift_to_spread,1.5340848829714173,1.7968680752433746,-1.5318626137897695,0.0,True
CoT Success vs Direct Failure,G4,G1,11,dir_autocorr_lag2,-0.12219850682223321,-0.13386918213819302,0.5427414854367919,0.0,True
CoT Success vs Direct Failure,G4,G1,11,dir_autocorr_lag4,0.08648403345256406,0.07991979423289494,0.14693365167007402,0.364,False
CoT Success vs Direct Failure,G4,G1,11,dir_autocorr_lag8,-0.0008929367383721068,-0.007214477958364615,0.1093713737465947,0.51,False
CoT Success vs Direct Failure,G4,G1,11,vel_autocorr_lag1,-65.57045023965195,-45.02920642169803,-2.247097746114544,0.0,True
CoT Success vs Direct Failure,G4,G1,11,vel_autocorr_lag2,-23.657724243643038,-22.23174382794288,-0.31449275974558455,0.03,False
CoT Success vs Direct Failure,G4,G1,11,vel_autocorr_lag4,16.099697805439945,13.262500726514393,0.3484644981125946,0.032,False
CoT Success vs Direct Failure,G4,G1,11,msd_exponent,0.19231728651908814,0.13717138813518087,3.5433496269625406,0.0,True
CoT Success vs Direct Failure,G4,G1,11,cos_to_running_mean,0.6928063347735213,0.8612893361712127,-3.8096966328384445,0.0,True
CoT Success vs Direct Failure,G4,G1,11,cos_to_late_window,0.5492281558267739,0.6155262880855137,-3.234340724767374,0.0,True
CoT Success vs Direct Failure,G4,G1,11,time_to_commit,12.094170403587444,8.2,0.44113827435065006,0.01,False
CoT Success vs Direct Failure,G4,G1,11,recurrence_rate,0.0,0.0,0.0,1.0,False
CoT Success vs Direct Failure,G4,G1,11,psd_slope,0.24585354028023312,-0.47807668369390593,1.0960555413918007,0.0,True
CoT Success vs Direct Failure,G4,G1,11,spectral_entropy,0.8741872500257785,0.8739657106917548,0.004671870822692507,0.97,False
CoT Success vs Direct Failure,G4,G1,12,speed,13.97839020185941,12.380994754281604,2.916848598923263,0.0,True
CoT Success vs Direct Failure,G4,G1,12,dir_consistency,0.0563955630589226,0.37339315234649517,-2.8148784702009406,0.0,True
CoT Success vs Direct Failure,G4,G1,12,stabilization,-0.02101682843407376,-0.7256268363377506,1.214699316845899,0.0,True
CoT Success vs Direct Failure,G4,G1,12,turning_angle,1.9235015236208792,1.8538563816170943,1.4392089332031195,0.0,True
CoT Success vs Direct Failure,G4,G1,12,dir_autocorr,-0.34152034419534455,-0.27696195209000307,-1.4026675541183056,0.0,True
CoT Success vs Direct Failure,G4,G1,12,tortuosity,0.041804783146477564,0.36818481361878064,-2.753287625521447,0.0,True
CoT Success vs Direct Failure,G4,G1,12,effective_dim,12.983550824392003,3.3908456418191504,4.471483332645523,0.0,True
CoT Success vs Direct Failure,G4,G1,12,cos_slope,0.0030627365525971524,0.11810558091607481,-2.5401906787335697,0.0,True
CoT Success vs Direct Failure,G4,G1,12,dist_slope,-0.05569021620247581,-1.8834033073480505,2.405102221777888,0.0,True
CoT Success vs Direct Failure,G4,G1,12,early_late_ratio,1.020300095124095,1.2165199101752069,-1.9100247255697156,0.0,True
CoT Success vs Direct Failure,G4,G1,12,radius_of_gyration,11.666984639360232,8.8513072666369,3.8301603741361325,0.0,True
CoT Success vs Direct Failure,G4,G1,12,gyration_anisotropy,0.8541835078517237,0.8951645405095121,-1.0889382187292023,0.0,True
CoT Success vs Direct Failure,G4,G1,12,drift_to_spread,1.5523913414488992,1.7870646671727601,-1.2786849193018823,0.0,True
CoT Success vs Direct Failure,G4,G1,12,dir_autocorr_lag2,-0.13204623284361283,-0.14903730175067337,0.8272163567266505,0.0,True
CoT Success vs Direct Failure,G4,G1,12,dir_autocorr_lag4,0.0844925425869972,0.08011399654981986,0.09879188480594123,0.528,False
CoT Success vs Direct Failure,G4,G1,12,dir_autocorr_lag8,0.0016448125453308875,-0.010396635568597235,0.20957754615499183,0.184,False
CoT Success vs Direct Failure,G4,G1,12,vel_autocorr_lag1,-68.00296759498494,-45.303026082734355,-2.3419261601427968,0.0,True
CoT Success vs Direct Failure,G4,G1,12,vel_autocorr_lag2,-27.263412946008245,-25.900499793791003,-0.2827403352425125,0.052,False
CoT Success vs Direct Failure,G4,G1,12,vel_autocorr_lag4,16.780013002371707,14.364193757706218,0.2804709540048551,0.112,False
CoT Success vs Direct Failure,G4,G1,12,msd_exponent,0.19155972344755068,0.13332302060228798,3.806538618325365,0.0,True
CoT Success vs Direct Failure,G4,G1,12,cos_to_running_mean,0.7180614073180297,0.8658859883333397,-3.617983043921103,0.0,True
CoT Success vs Direct Failure,G4,G1,12,cos_to_late_window,0.5884815347568871,0.6308603962262471,-2.5063385606021797,0.0,True
CoT Success vs Direct Failure,G4,G1,12,time_to_commit,10.174887892376681,13.311111111111112,-0.3657339822423125,0.038,False
CoT Success vs Direct Failure,G4,G1,12,recurrence_rate,0.0,0.0,0.0,1.0,False
CoT Success vs Direct Failure,G4,G1,12,psd_slope,0.39735122558709113,-0.6366305291886984,1.812292580359647,0.0,True
CoT Success vs Direct Failure,G4,G1,12,spectral_entropy,0.8690222952392891,0.845272871432972,0.562582720528899,0.0,True
CoT Success vs Direct Failure,G4,G1,13,speed,14.247360315023517,12.451690175755305,3.265405474920402,0.0,True
CoT Success vs Direct Failure,G4,G1,13,dir_consistency,0.05800289324914923,0.37157082250002427,-2.81579593685764,0.0,True
CoT Success vs Direct Failure,G4,G1,13,stabilization,-0.011773778963551099,-0.6359203912972466,1.0977108217321934,0.0,True
CoT Success vs Direct Failure,G4,G1,13,turning_angle,1.9156149075170268,1.8501088001467438,1.3657165325026774,0.0,True
CoT Success vs Direct Failure,G4,G1,13,dir_autocorr,-0.3338738506150353,-0.27274212231412204,-1.3355199264851212,0.0,True
CoT Success vs Direct Failure,G4,G1,13,tortuosity,0.04338430118801344,0.3661176027571745,-2.736952602418095,0.0,True
CoT Success vs Direct Failure,G4,G1,13,effective_dim,12.97732708165464,3.4185170591137815,4.417360279482197,0.0,True
CoT Success vs Direct Failure,G4,G1,13,cos_slope,0.0034740982495563588,0.10374457767562528,-2.498799153458122,0.0,True
CoT Success vs Direct Failure,G4,G1,13,dist_slope,-0.05331793176046621,-1.7863820266181123,2.366730105364819,0.0,True
CoT Success vs Direct Failure,G4,G1,13,early_late_ratio,1.0157516708288492,1.1970341684516341,-1.9247398428150992,0.0,True
CoT Success vs Direct Failure,G4,G1,13,radius_of_gyration,12.017838922851288,8.906582054338957,4.0106796459393825,0.0,True
CoT Success vs Direct Failure,G4,G1,13,gyration_anisotropy,0.8533494151929922,0.89834230302936,-1.2161329715159361,0.0,True
CoT Success vs Direct Failure,G4,G1,13,drift_to_spread,1.5941303091733445,1.7783848566082325,-0.9975791180608369,0.0,True
CoT Success vs Direct Failure,G4,G1,13,dir_autocorr_lag2,-0.13619346362058354,-0.15478109403122814,0.9434277216427576,0.0,True
CoT Success vs Direct Failure,G4,G1,13,dir_autocorr_lag4,0.08695191040808946,0.08427077587176525,0.05950052372250507,0.722,False
CoT Success vs Direct Failure,G4,G1,13,dir_autocorr_lag8,0.003998381702943019,-0.013535619351185023,0.3128852344639943,0.046,False
CoT Success vs Direct Failure,G4,G1,13,vel_autocorr_lag1,-69.16764094262915,-45.05259632127254,-2.474693684517496,0.0,True
CoT Success vs Direct Failure,G4,G1,13,vel_autocorr_lag2,-29.094489452550228,-27.03669132340339,-0.4254446454240333,0.0,False
CoT Success vs Direct Failure,G4,G1,13,vel_autocorr_lag4,17.819509153091452,15.509125382370419,0.2563329073315717,0.112,False
CoT Success vs Direct Failure,G4,G1,13,msd_exponent,0.20010276642776723,0.1417286495722321,3.618394120121314,0.0,True
CoT Success vs Direct Failure,G4,G1,13,cos_to_running_mean,0.7331126468598576,0.8767481180778237,-3.622727562574483,0.0,True
CoT Success vs Direct Failure,G4,G1,13,cos_to_late_window,0.6020918076882983,0.6542287098036872,-2.2419962294320865,0.0,True
CoT Success vs Direct Failure,G4,G1,13,time_to_commit,9.986547085201794,9.4,0.0721173381964813,0.674,False
CoT Success vs Direct Failure,G4,G1,13,recurrence_rate,0.0,0.0,0.0,1.0,False
CoT Success vs Direct Failure,G4,G1,13,psd_slope,0.40580213924715186,-0.5829705338714848,2.1481018802682383,0.0,True
CoT Success vs Direct Failure,G4,G1,13,spectral_entropy,0.8697773169638519,0.8474227741537076,0.5616341808403076,0.0,True
CoT Success vs Direct Failure,G4,G1,14,speed,14.844306590845767,12.717841526757368,3.2881403279219708,0.0,True
CoT Success vs Direct Failure,G4,G1,14,dir_consistency,0.05767183780937447,0.37966703002148794,-2.818665777462899,0.0,True
