speed,dir_consistency,stabilization,turning_angle,dir_autocorr,tortuosity,effective_dim,cos_slope,dist_slope,early_late_ratio,group,problem_id,condition,correct,cluster
14.436976432800293,0.0658116415143013,-0.01903681485883651,1.9173486232757568,-0.33613935112953186,0.0463598258793354,13.971120834350586,0.0020247705220695464,-0.03002509013299018,0.9440186619758606,G3,242,cot,False,1
14.4756441116333,0.06486727297306061,-0.0224722154678837,1.922115683555603,-0.34042835235595703,0.0459761917591095,13.68957805633545,0.002011873044313923,-0.03660082067212751,0.9471079111099243,G3,244,cot,False,1
14.154730796813965,0.054976191371679306,-0.00919877598362584,1.9020893573760986,-0.3208202123641968,0.04180997982621193,12.526820182800293,0.0034774789646748573,-0.05631266793897074,1.0440363883972168,G3,246,cot,False,0
14.346943855285645,0.06497301906347275,-0.025970767774889537,1.9152790307998657,-0.33379632234573364,0.04653318598866463,13.423145294189453,0.002102972549055853,-0.03710879029766206,0.9516124725341797,G3,251,cot,False,1
14.76097297668457,0.05333954095840454,0.029675548307357292,1.925452709197998,-0.34313204884529114,0.042250242084264755,13.532516479492188,0.0028564015223133945,-0.036967412887081025,0.9997555613517761,G3,255,cot,False,2
14.309038162231445,0.055804360657930374,-0.014734078607251566,1.920675277709961,-0.33809754252433777,0.041197966784238815,10.614825248718262,0.0037493029669407882,-0.05900973389225621,1.0466067790985107,G3,281,cot,False,0
14.439969062805176,0.0638386607170105,-0.026393013615762035,1.9183000326156616,-0.33681532740592957,0.04582066088914871,13.793414115905762,0.0020030088001681905,-0.03402935958677722,0.9489799737930298,G3,282,cot,False,1
14.69913387298584,0.06215069442987442,-0.00396160694860643,1.9248071908950806,-0.34296509623527527,0.04613105207681656,14.396064758300781,0.000517164837689169,-0.005282563547934245,0.922446072101593,G3,283,cot,False,1
14.537349700927734,0.050897885113954544,0.021738275020353255,1.928921103477478,-0.3462173342704773,0.041852641850709915,9.761641502380371,0.003354098131099055,-0.04927912950515747,1.0480550527572632,G3,286,cot,False,0
14.478647232055664,0.06230190768837929,-0.0031432355603864142,1.9109265804290771,-0.32976171374320984,0.04531092941761017,14.140127182006836,0.0013286555546426003,-0.017728139508155088,0.9307345747947693,G3,288,cot,False,1
14.393448829650879,0.06570034474134445,-0.023417890071868896,1.9192906618118286,-0.3376590311527252,0.046171482652425766,13.462991714477539,0.0015976437397541537,-0.028420539440647246,0.9373787641525269,G3,290,cot,False,1
