speed,dir_consistency,stabilization,turning_angle,dir_autocorr,tortuosity,effective_dim,cos_slope,dist_slope,early_late_ratio,group,problem_id,condition,correct
14.581080436706543,0.05974727123975754,-0.0009386497159158029,1.9313023090362549,-0.3486683666706085,0.0407961905002594,12.867715835571289,0.0039016801263055496,-0.06978251664869248,1.041342854499817,G4,86,cot,True
14.172947883605957,0.05262262746691704,-0.010770975389788225,1.914764404296875,-0.3331255316734314,0.04143868014216423,12.724514961242676,0.0036758454095932756,-0.05501015224764426,1.0402246713638306,G4,87,cot,True
14.113465309143066,0.06901265680789948,-0.04001032998484949,1.9275765419006348,-0.3427468240261078,0.04135696217417717,15.136879920959473,0.0017822756161612837,-0.03811209740177278,0.9350349307060242,G4,88,cot,True
14.120369911193848,0.05337703600525856,-0.013628752769962432,1.9052826166152954,-0.324352890253067,0.0420253723859787,12.583211898803711,0.0036557408950982557,-0.055732011795043924,1.041353464126587,G4,89,cot,True
14.085409164428711,0.06845950335264206,-0.04081773815616484,1.9240764379501343,-0.33964577317237854,0.04125296697020531,14.927692413330078,0.0017297171176441253,-0.03964892818081763,0.9353664517402649,G3,90,cot,False
14.182570457458496,0.0545954592525959,-0.014462572913016041,1.8994057178497314,-0.31873002648353577,0.041998960077762604,12.396973609924316,0.0035946815725295773,-0.05824781348628385,1.044976830482483,G4,91,cot,True
13.692876815795898,0.06372004002332687,-0.04466098859924391,1.8717793226242065,-0.295063853263855,0.04675683751702309,9.910860061645508,0.007260195228643033,-0.12974832579038667,1.0909963846206665,G1,92,direct,False
14.439778327941895,0.061213571578264236,-0.013246063647731652,1.916003942489624,-0.33444148302078247,0.043810032308101654,14.063509941101074,-0.0006598537847880396,0.0153594070865262,0.8963320255279541,G3,92,cot,False
14.331501960754395,0.06381434947252274,-0.022636297825844056,1.9164777994155884,-0.3353656828403473,0.04599709436297417,14.279770851135254,0.0027981343108319456,-0.04743892300513481,0.9614328742027283,G4,93,cot,True
14.152474403381348,0.05800824984908104,-0.02529348557995212,1.9179171323776245,-0.3360363245010376,0.04479816183447838,12.513447761535645,0.00425757100024531,-0.05986707825814523,1.0279533863067627,G3,94,cot,False
14.094120979309082,0.061035819351673126,-0.019316422554754437,1.9091989994049072,-0.3276780843734741,0.04505917802453041,12.370735168457031,0.003534542048169719,-0.04707226714780255,1.019734263420105,G3,95,cot,False
14.115656852722168,0.06026868149638176,-0.022497590895622005,1.9204292297363281,-0.3384043872356415,0.04595840722322464,12.04899787902832,0.004528608804027879,-0.062410830297777733,1.025978922843933,G4,96,cot,True
10.643136978149414,0.37938934564590454,-1.6411885261535644,1.7169827222824097,-0.14433647692203522,0.37151047587394714,2.5968527793884277,0.13758852779865266,-2.709088134765625,1.5248254537582397,G1,97,direct,False
14.30048942565918,0.06438827514648438,-0.014771609921609205,1.9085750579833984,-0.32755807042121887,0.04548337683081627,13.825763702392578,0.0025115816883983155,-0.043553294866315775,0.9573708772659302,G3,97,cot,False
14.091951370239258,0.057709068059921265,-0.015580418032984577,1.919222116470337,-0.33744022250175476,0.04628618061542511,12.850869178771973,0.004550773355989688,-0.06380897645027407,1.0308958292007446,G4,98,cot,True
13.852099418640137,0.07118735462427139,-0.030466071642362154,1.8786331415176392,-0.30140212178230286,0.05095694959163666,9.038453102111816,0.005722943040040822,-0.09992894466106708,1.0660698413848877,G2,99,direct,True
14.325398445129395,0.0638628751039505,-0.028528228498274282,1.9162886142730713,-0.33514001965522766,0.0465475395321846,14.159363746643066,0.003078588621029931,-0.05254612353540235,0.9574849605560303,G4,99,cot,True
13.339439392089844,0.06961468607187271,-0.04716912148490786,1.8695710897445679,-0.29054948687553406,0.047528982162475586,9.443225860595703,0.007246204748549595,-0.14026929927541804,1.1027272939682007,G2,100,direct,True
14.73734188079834,0.05963427200913429,0.007400392332384663,1.9410632848739624,-0.3578871488571167,0.0400654561817646,12.976237297058105,0.0036230085237372303,-0.06280079426303986,1.036482334136963,G4,100,cot,True
14.193514823913574,0.05423297360539436,-0.00694988043077531,1.9105618000030518,-0.3288014531135559,0.04182625189423561,12.33916187286377,0.0035910802502785956,-0.05574107670014903,1.0390989780426025,G4,101,cot,True
14.341252326965332,0.06479335576295853,-0.03079563725379204,1.9137685298919678,-0.3325754404067993,0.04575307294726372,13.497986793518066,0.003053649502896494,-0.05180509705697337,0.9547159671783447,G4,102,cot,True
13.460822105407715,0.06872137635946274,0.009716524955553888,1.8776867389678955,-0.2988528311252594,0.04654134064912796,8.410345077514648,0.0033905675574245615,-0.06237079326923077,1.0611886978149414,G1,103,direct,False
14.342262268066406,0.04815516620874405,0.02128691058005056,1.9249908924102783,-0.3416942059993744,0.04463426023721695,14.855793952941895,-0.0010916878018648393,0.01943584334465764,0.9258066415786743,G4,103,cot,True
14.17935848236084,0.06593969464302063,-0.021489950149290022,1.9027491807937622,-0.3220880925655365,0.04697425290942192,13.261252403259277,0.002440591216568024,-0.04126325999536823,0.9600024819374084,G4,104,cot,True
11.08103084564209,0.36923491954803467,-1.4032601356506347,1.7294849157333374,-0.15574701130390167,0.35878217220306396,2.6324119567871094,0.12747121453285218,-2.4910832405090333,1.4087506532669067,G1,105,direct,False
14.611371994018555,0.059904418885707855,-0.00682302405757289,1.9406530857086182,-0.35760805010795593,0.04059505835175514,13.015755653381348,0.0039378027641965505,-0.06970386312853906,1.041298508644104,G4,105,cot,True
14.1640043258667,0.052945420145988464,-0.00919837836296328,1.912707805633545,-0.33110111951828003,0.04161284863948822,12.820207595825195,0.003852937815170135,-0.057333343644295966,1.041677713394165,G4,106,cot,True
